id,age,income,insurance,invested,em1,em2,em3,converted
11820,39.0,2001.79,97782.98,3641.09,1,0,0,0
2035,50.1,5738.76,1405.98,13609.97,1,1,0,0
14476,43.0,5667.67,4513.18,12445.04,1,0,1,0
11785,45.5,614.9,12845.64,1255.18,0,0,1,0
4463,46.6,2562.05,47295.97,11602.1,0,0,1,0
14028,44.4,1947.2,41942.06,1424.23,1,0,1,0
8533,40.0,9839.17,2008.96,24596.3,0,0,1,0
10749,45.4,4386.15,70512.14,7570.03,0,1,1,0
10254,43.3,1997.99,104564.69,5766.81,1,0,1,0
12384,43.5,762.0799999999999,23210.18,3663.26,0,0,1,0
11881,42.3,6043.8,25141.3,10448.11,1,0,1,0
1810,39.6,2849.21,1255.06,9972.67,1,1,1,0
12274,34.5,4110.32,13718.07,8844.18,0,0,1,0
12867,35.4,18439.94,6039.88,42548.37,0,0,1,0
3280,34.9,6886.63,42385.05,7614.49,1,0,1,0
11319,38.1,1300.6,41842.58,2510.89,1,0,1,0
14141,43.4,1341.8,38840.61,4034.7,1,0,1,1
3282,45.8,507.79,9281.1,2940.66,0,0,1,0
11529,38.7,4274.15,2139.99,5524.14,1,0,1,0
5202,53.8,3754.54,15287.39,7629.1,1,0,1,0
2049,42.7,3126.09,173.8,6653.63,0,0,1,0
1160,42.7,16652.28,2647.92,35808.85,1,0,1,0
11751,43.2,5355.13,54101.41,4707.68,1,0,1,0
13065,43.6,4575.13,20671.37,12848.97,1,1,1,0
5843,40.8,1245.24,2268.3,819.25,1,0,1,0
727,48.2,5849.28,7030.14,12082.51,0,1,1,0
6311,41.2,4727.52,9345.79,9784.9,1,0,1,0
12509,36.4,1259.88,6411.22,4516.97,1,0,1,0
357,39.8,2736.61,83927.9,8566.4,1,1,1,0
2790,49.8,5118.65,692.74,11899.06,0,0,1,0
5241,42.8,597.0,26859.75,1061.25,0,1,1,0
14993,39.6,1636.69,19592.27,3645.34,1,0,1,0
12881,41.0,713.8199999999999,40154.7,2518.01,0,1,1,0
11289,42.8,8794.86,15248.9,18742.56,1,0,1,0
6335,53.5,911.77,741.12,3068.16,1,0,1,0
7626,46.5,3655.98,1341.19,9961.21,0,0,1,1
7478,43.1,1227.48,12735.01,1461.99,0,0,1,0
6351,40.4,6456.55,112.07,13402.81,0,1,1,0
561,49.0,3654.91,12777.6,17084.55,0,0,1,0
3671,46.0,3086.91,29878.97,3507.71,0,0,1,0
14746,41.9,1605.2,16328.72,2326.03,0,0,1,0
7566,52.7,1849.28,475.99,7105.48,0,0,0,0
13209,41.3,3868.76,27061.39,5838.33,1,0,1,0
10789,41.3,849.63,1244.98,1878.93,0,0,1,0
8840,46.1,2483.76,67418.68,4126.62,1,0,1,0
10469,41.9,1110.17,446.94,3971.23,0,0,1,0
3071,39.9,1989.07,10956.28,2886.45,1,0,1,0
6190,38.7,10621.93,22947.31,25165.5,1,0,1,0
3117,42.2,1307.01,9316.03,3621.97,0,0,1,0
4370,44.8,1602.84,29958.27,3371.23,1,0,1,0
5171,41.7,4668.95,112452.42,4104.62,0,0,1,1
1148,45.2,4412.62,11727.13,7173.59,0,1,1,0
6973,42.7,11071.51,125854.42,24587.37,1,0,1,0
428,42.4,665.27,15678.22,735.04,0,0,1,0
6229,36.4,9007.02,4653.47,14813.22,1,0,1,0
1122,39.1,2466.21,29982.87,2638.31,1,0,1,0
6722,48.4,1060.09,18584.77,3218.33,1,0,1,0
4174,34.3,3099.6,2274.8,3309.06,1,0,1,0
6493,34.1,1353.19,44801.24,3465.72,0,0,1,0
12488,42.0,2135.61,16198.2,5534.95,1,0,0,0
12939,40.1,7137.93,44828.52,8615.26,1,0,1,0
4136,39.6,1110.75,12125.17,2177.93,1,0,1,0
1573,43.3,8174.71,14530.98,19105.48,1,1,1,0
9744,45.3,6336.64,70370.81,6448.19,0,0,1,0
13142,35.1,9439.34,8850.33,13671.48,0,0,1,0
11109,40.9,6487.65,523.55,10191.2,0,0,1,0
12425,38.5,6238.08,5040.31,11186.34,0,1,1,0
25,43.6,1975.13,29129.06,8170.71,0,0,1,0
8023,43.3,4942.83,1239.63,5547.89,1,0,1,0
10209,38.5,1009.24,22312.3,3802.33,0,1,1,0
2712,46.8,5573.31,64365.16,22692.62,1,0,1,0
1463,45.0,10117.8,2989.01,9888.36,1,1,1,0
12199,48.4,13122.22,10903.85,17421.71,1,0,0,0
13331,41.2,3156.31,51957.33,3662.67,1,0,1,0
14125,45.7,4815.22,27105.58,9430.43,0,0,1,0
8402,50.2,2100.32,46358.37,2567.08,1,0,1,0
13266,41.6,1307.14,9799.61,1882.49,0,1,1,0
385,38.8,2235.78,8522.12,2895.26,0,0,1,0
5003,40.8,12039.34,31827.61,8982.96,1,0,1,1
10104,46.1,1222.3200000000002,32712.44,2663.94,0,0,1,0
1564,44.1,3934.33,57732.35,4467.63,1,0,1,0
13649,41.7,7446.96,11364.82,33280.74,1,0,1,0
14404,39.8,1488.85,25597.02,2288.7,0,0,1,0
8919,42.7,3378.5,59616.29,5965.4,1,1,0,0
4068,41.2,1392.3,13743.95,2723.75,1,1,1,0
1419,39.9,5742.53,105909.21,24136.69,0,1,1,0
2041,46.9,1036.54,116955.02,3633.32,1,0,1,1
11645,43.3,3491.85,1337.33,7753.76,0,0,1,0
5860,40.9,1058.3200000000002,13226.76,2481.69,1,0,1,0
13224,41.5,3479.46,52135.45,6872.0,1,0,1,1
12445,42.0,9836.2,36734.86,13155.6,0,0,0,0
11213,43.9,2061.1800000000003,9239.37,10256.18,0,0,1,0
7035,43.9,7989.85,351.52,19924.0,0,0,1,0
6278,38.8,820.12,27394.7,1261.55,0,1,0,0
8651,41.2,2015.97,55406.69,6138.57,0,0,1,0
6102,46.3,820.8199999999999,7377.75,1917.75,0,0,1,0
9799,45.1,6813.17,41960.05,17263.63,1,1,1,0
7132,42.3,2225.09,29218.92,5091.21,1,0,1,0
12706,43.8,700.86,31694.45,598.44,1,0,1,0
9883,40.0,3596.42,1722.88,9174.02,0,0,1,0
14227,42.5,766.9,9908.9,1571.96,0,0,1,0
3179,45.0,3474.07,42613.95,5412.94,1,1,1,0
4901,34.2,9158.58,32768.99,10047.68,1,0,1,0
10702,49.7,973.01,20957.57,1758.33,1,0,1,0
2737,47.4,1880.53,4465.49,4890.46,1,0,1,1
10830,40.7,1972.52,10743.11,5449.55,0,0,0,0
4877,40.6,656.27,26336.9,1106.24,1,0,1,0
590,43.3,639.81,51092.85,542.61,1,0,0,0
10270,42.5,7161.65,60261.05,23740.57,0,0,0,1
7134,45.1,2895.41,23296.59,3465.19,0,0,1,0
7562,35.5,1535.64,9808.32,1858.25,1,0,1,0
9326,43.9,5876.57,0.26,19373.29,1,0,1,1
5158,44.1,1754.4,21741.93,2279.82,0,0,1,0
4485,36.4,11833.29,2272.43,21785.95,0,0,1,1
275,40.7,580.47,2561.38,2380.31,0,0,1,0
9209,42.2,1319.3,39061.68,3085.85,1,0,1,0
12374,34.9,4791.15,1469.0,4190.45,1,1,1,0
4717,42.7,9523.53,48221.89,15131.84,1,0,1,0
6881,40.8,1004.54,21551.07,2181.56,0,0,1,0
8148,34.9,945.85,5175.78,510.63,0,0,1,0
14056,39.5,9441.32,20774.39,11061.65,1,0,1,0
4287,46.4,929.26,106932.49,975.48,0,1,1,0
3165,45.5,2059.1,44514.84,4444.94,0,1,1,0
12225,48.9,814.71,31913.63,1553.11,1,0,1,1
8754,39.6,2486.27,2352.65,5062.9,0,0,1,0
4845,36.4,3418.76,56792.66,1094.22,1,1,1,1
11263,39.2,3944.25,6415.14,7635.85,0,0,1,0
11091,41.5,1908.74,13687.66,1394.87,0,0,1,0
2460,42.1,7835.23,29925.05,13085.72,1,0,1,0
3863,44.2,579.76,39404.69,1362.13,0,0,1,1
13165,40.5,3528.24,22109.03,16371.08,1,0,1,0
12128,39.3,2270.06,39867.84,7940.36,0,0,1,1
9206,37.9,11605.98,767.35,26185.28,1,0,0,1
3814,29.9,855.8199999999999,5152.87,754.84,1,0,1,0
9031,39.3,4443.21,34.06,22873.64,1,1,1,0
6928,47.0,26031.74,498.96,54888.91,1,0,1,1
986,46.7,10199.91,14317.96,52419.04,0,0,1,0
13899,41.2,4692.4,147941.89,9921.45,0,0,1,0
1155,43.6,7136.21,2757.5,15280.16,0,1,1,0
7596,42.0,3329.68,4656.43,10553.74,0,0,1,0
13021,36.2,3791.36,55377.77,5622.52,1,0,1,0
14270,37.5,4169.0,15363.92,7686.81,1,1,1,0
1478,41.9,505.88,39927.54,222.61,0,0,0,0
4315,41.7,536.18,71532.91,982.41,1,1,1,1
2537,43.1,2371.87,5726.46,3754.47,0,1,1,0
8569,41.8,3527.1,18363.61,4033.5,0,0,1,0
4755,45.9,4837.02,4191.5,9629.24,0,0,1,0
311,36.8,506.31,7909.55,733.44,1,0,1,0
7142,43.3,5178.11,17591.77,5378.48,1,0,1,0
3466,33.3,821.0899999999999,20616.06,1412.95,0,0,1,0
12179,46.2,8038.82,18.93,9398.07,0,0,1,0
12682,40.5,2313.03,18280.87,4076.13,1,1,1,0
11836,44.8,2095.19,42101.56,2755.72,1,0,1,1
4624,38.8,856.23,64368.87,1616.77,0,1,1,0
4931,40.1,2567.1,29663.19,2062.04,1,0,1,1
12062,33.3,1608.73,41464.82,2379.05,1,0,1,0
2653,41.6,15951.07,34170.9,22556.95,0,1,1,1
3519,33.3,4750.64,13939.77,7262.6,0,0,1,0
8874,41.4,1262.27,2959.77,2474.12,1,1,1,0
12218,37.5,788.5,14630.24,3357.76,0,1,1,0
9024,43.3,5961.52,15860.78,1330.92,1,1,0,1
3870,40.4,1301.73,4088.83,1555.4,0,0,1,0
6528,32.8,646.23,40854.86,1500.99,1,1,1,0
1144,41.8,926.03,104180.57,3662.0,0,0,1,0
7916,44.8,4706.5,8026.35,17870.04,1,0,1,0
8353,44.5,5071.54,19749.93,8436.11,1,1,1,0
12909,41.8,1619.05,105159.0,4767.52,0,0,1,0
2193,48.0,4331.04,94102.48,13256.07,1,0,1,0
6616,40.6,5349.12,58973.85,11768.53,1,0,1,0
10250,39.5,6848.3,17635.03,4741.09,1,0,1,0
9788,47.1,3117.49,24390.54,5199.6,0,0,0,0
8249,35.9,9346.67,24390.61,14315.06,0,0,1,0
9590,46.7,1400.51,10315.53,5236.02,1,0,1,0
3094,36.2,4221.45,3214.19,3064.07,1,1,1,0
3818,47.0,1034.9,29220.03,1308.84,0,0,1,0
4893,39.9,3179.29,17346.93,7588.13,1,0,0,0
5394,38.0,509.01,52136.54,629.26,1,0,1,0
7479,45.6,2437.41,6428.96,10376.78,0,1,0,0
8661,36.3,856.72,1308.31,3784.05,0,0,1,0
10605,46.8,15150.67,65924.1,23124.83,1,0,1,0
12299,40.6,4148.83,32144.3,4050.33,1,0,0,0
5977,43.9,11810.49,910.03,9489.53,1,1,0,0
13758,42.5,12228.28,5319.96,10717.57,0,0,1,0
1422,46.2,7842.3,49022.54,12141.47,0,1,1,0
14019,40.4,3027.6,3380.26,4933.31,1,0,1,0
9387,39.1,2897.3,13823.78,5003.51,1,0,1,0
9200,39.6,4843.38,470.95,13086.23,1,0,1,0
2617,35.2,8700.29,12131.87,9395.57,1,0,1,0
10490,38.9,1313.64,12840.26,1863.47,1,0,1,0
7637,39.8,4740.34,10474.29,2706.66,0,0,1,0
7649,45.7,586.53,881.01,394.44,0,1,1,0
13303,40.8,2486.86,17423.93,4028.94,0,1,1,0
7214,45.2,1809.3,5222.95,2724.82,0,0,1,0
4432,41.7,1628.04,21907.8,2455.8,1,0,1,0
14665,45.4,2965.08,3250.66,8327.2,1,0,1,0
9587,47.3,1481.92,183283.28,3961.56,1,0,1,0
2685,46.4,6916.32,39446.65,19868.12,0,1,1,0
4286,43.1,2128.4700000000003,12206.76,7429.12,0,1,1,0
6145,47.2,9586.39,19445.49,20144.75,1,0,1,1
771,41.0,1479.42,11189.71,3694.73,1,0,1,0
11938,37.8,890.55,4743.07,3025.69,1,1,1,0
7759,41.1,5325.85,29944.97,5029.43,0,0,1,0
7570,40.0,1681.0,61673.23,3714.32,1,0,1,0
14367,39.2,1003.42,14080.97,3700.95,1,0,1,0
4497,37.0,751.15,61681.44,786.88,0,0,1,0
2291,41.5,815.86,72239.95,1489.23,1,0,1,0
10132,42.8,5331.39,15876.65,9329.67,1,1,1,0
393,44.3,1442.86,3240.47,5761.43,1,0,1,1
3930,48.8,8139.61,22851.57,22156.17,1,0,1,1
2302,41.4,6663.01,5945.14,9577.08,1,0,1,0
6264,40.7,2690.67,131096.0,7824.03,1,0,1,0
10255,43.7,9271.83,15302.47,16802.44,1,0,1,0
856,44.6,1967.94,1288.45,3597.72,0,0,1,1
2963,46.9,5858.91,20628.29,11757.22,0,0,1,0
9632,43.8,1157.7,11862.46,3167.12,1,0,1,0
11600,46.0,2025.79,12996.15,2488.71,0,0,1,0
2651,42.2,1268.4,13600.46,3766.71,1,0,1,0
12695,42.3,2832.8,113328.46,4818.58,1,0,1,0
10444,39.9,8109.25,52786.83,19939.24,1,0,1,0
10927,38.5,1185.83,21951.11,1628.98,1,1,1,0
10463,41.0,3977.81,144.31,8579.37,1,0,1,0
2992,42.0,1676.11,31281.05,4481.24,0,1,0,0
9476,46.6,14049.22,91448.99,36030.51,0,0,1,0
8043,37.2,839.38,38305.72,1757.66,0,0,1,0
14639,40.2,3071.99,5278.53,6592.31,0,0,1,0
1456,41.5,2500.03,33883.61,3626.97,0,0,1,0
11419,40.7,1493.5700000000002,30516.57,1501.35,0,0,1,0
9140,47.9,5294.13,820.22,16402.47,1,1,1,0
6020,38.2,7348.84,53186.98,13305.98,0,0,1,0
9220,41.1,767.6800000000001,44206.04,1902.46,0,1,1,0
931,39.5,5591.41,16486.72,3530.9,1,0,1,0
4406,38.2,2815.97,1766.37,3719.33,1,1,1,1
8766,35.9,2874.72,4594.63,7943.3,0,0,1,0
8358,34.3,3620.05,12808.43,3401.39,0,0,1,0
212,37.7,1763.54,3223.19,4058.64,0,0,0,0
9584,42.9,5828.06,49886.47,19532.93,0,0,0,0
2811,41.6,2776.95,38840.17,3342.75,1,0,1,0
10438,44.9,5359.44,55424.84,10391.62,1,0,1,0
11764,44.6,920.9,22698.09,1049.54,1,0,1,0
8334,48.3,25719.8,10499.17,32073.63,1,0,1,0
1049,34.7,1106.3,4603.51,1737.66,0,0,0,0
4383,44.9,3046.16,16182.93,3376.75,1,0,0,0
7371,44.3,1235.62,35232.93,2252.31,0,0,1,0
4667,47.1,7731.2,20253.1,11422.75,1,1,1,0
12796,38.7,1013.37,4513.67,3406.22,0,1,1,1
11020,43.0,11943.01,9345.36,16306.12,1,0,1,0
13755,41.3,3674.25,95445.07,3715.21,1,0,0,1
6603,42.5,1289.36,143181.59,1261.01,0,0,0,0
5041,43.2,6687.18,16372.81,17480.93,0,0,1,0
9347,33.8,1126.61,13576.84,2832.97,1,0,1,0
283,46.7,2824.52,60290.51,11319.45,0,0,1,0
13963,36.9,4726.47,791.67,4236.68,1,0,1,0
13626,38.5,1662.35,19790.31,3365.48,1,0,1,0
9589,47.4,9541.32,82.78,29786.37,1,0,1,1
6253,47.8,15161.69,125259.09,44959.83,0,0,1,0
3014,40.1,4340.52,6392.34,5264.33,1,0,0,0
4491,45.6,886.62,43786.91,3349.97,1,0,1,0
13468,37.5,2697.37,42990.97,3214.47,0,0,1,0
14706,51.1,6868.84,117597.93,13530.32,1,0,1,1
5194,42.2,1244.74,28712.18,2576.69,1,0,1,0
7844,43.9,6789.64,6168.77,9939.88,1,0,1,0
2546,44.5,866.73,92610.59,3997.35,0,0,1,0
11182,40.4,1137.66,6727.85,1786.32,0,1,1,0
3753,45.5,12493.7,36510.5,34112.08,0,1,1,1
1281,38.3,6734.31,17087.83,17115.34,0,1,1,0
13280,47.9,4903.66,160825.08,8097.24,0,0,1,0
14809,38.2,1047.34,12297.55,3117.85,1,0,1,0
2598,39.0,4386.43,64979.55,7554.83,1,0,1,0
6921,46.6,3824.6,18045.61,15997.26,1,0,1,1
12324,40.2,1097.72,76879.14,2841.99,1,1,1,0
7092,49.2,5104.23,13073.05,25226.75,0,1,1,0
9256,42.0,6204.53,32569.98,16000.18,0,1,1,1
11772,38.0,2855.51,82325.57,2330.0,0,0,1,0
6199,43.7,20509.26,33851.93,36992.48,1,0,1,0
11611,46.2,6065.91,21368.79,22113.49,0,0,1,0
1398,39.7,2485.27,46115.51,4158.42,1,1,1,0
1856,42.3,5254.54,727.29,7974.23,1,1,1,0
11669,44.1,1037.09,172.71,971.83,1,0,1,0
12522,43.0,4425.29,14626.19,17815.36,1,0,1,0
2715,39.3,1510.47,10622.98,2574.71,1,1,1,1
3151,44.6,1795.87,722.43,6572.79,1,0,1,0
2033,44.9,668.28,3946.33,2982.31,0,0,1,0
13110,47.2,607.92,4521.36,2093.36,0,0,1,0
5227,41.0,12317.18,4861.03,19790.68,0,0,1,0
2081,39.6,9681.95,2072.31,13967.65,1,0,1,0
3090,40.0,5863.48,10637.49,9831.4,1,0,1,1
14793,47.1,2540.85,15185.19,4061.73,1,0,1,0
12502,47.6,553.5,4155.04,1683.3,0,0,1,0
7050,40.5,2202.92,8434.43,6098.16,1,1,1,0
13578,44.5,3124.67,9876.75,4968.97,1,0,1,0
13484,40.4,12954.2,36872.93,37052.27,1,0,0,0
7867,42.1,2209.04,10468.06,2757.45,1,0,1,0
6105,38.9,5802.91,3777.55,10644.57,0,0,1,0
14529,31.5,4620.87,38656.81,12184.11,1,0,1,1
13914,36.0,2639.82,30876.32,4060.24,1,0,1,0
9261,42.2,8510.279999999999,44619.0,16237.09,0,0,1,0
1693,48.4,6766.61,163.37,19688.78,0,0,1,0
12983,43.9,1256.67,3233.87,3718.86,0,0,1,0
4444,37.6,3898.61,10822.12,2330.06,0,0,1,0
13567,38.4,2041.12,2361.9,4847.32,1,0,1,0
12556,51.6,4438.5,19601.29,7774.19,0,0,1,0
1715,41.5,2297.81,65243.93,8081.91,0,0,0,0
7430,39.1,2443.67,3018.07,4793.1,1,1,1,0
2360,41.2,1380.54,18117.56,5197.36,0,0,0,0
125,45.3,6991.9,18682.02,17516.34,1,1,1,0
3423,42.2,1182.88,7446.96,2953.28,0,0,0,0
10631,45.4,2710.59,3199.72,2113.97,1,0,1,0
11630,40.1,2576.88,76651.23,4050.27,0,1,1,1
3784,36.1,1610.18,16912.76,4248.5,1,1,1,1
5793,43.7,697.66,32818.87,2055.08,0,0,1,0
3958,42.8,1749.69,10734.39,7017.1,1,0,1,1
4363,38.4,2989.78,30527.39,8472.05,1,0,1,0
10016,39.1,2045.27,893.42,10030.23,0,0,1,1
465,40.9,1201.37,12507.67,781.32,1,1,1,1
10359,37.4,1528.32,51424.72,3857.32,1,0,1,1
11663,43.2,6878.45,13193.68,11365.91,0,0,1,0
8077,41.2,1509.48,11022.08,2336.89,1,1,1,0
9663,38.7,6833.34,15665.04,12131.54,1,0,1,0
9150,35.6,1228.91,3077.06,605.93,1,0,1,0
2892,44.3,3524.7,9366.03,6144.89,1,0,1,0
2697,43.2,19494.16,127452.16,54527.76,1,0,1,0
6176,47.9,4160.68,17598.65,4368.39,0,0,1,0
3804,42.5,2202.94,20656.05,2686.18,0,1,1,0
14082,38.8,2352.84,34567.96,4595.37,0,0,1,0
3499,50.2,1299.3200000000002,4791.5,1609.07,0,0,1,0
11298,33.0,2954.64,5297.31,2063.65,0,0,1,0
6994,45.0,13007.79,26213.91,35142.74,1,0,1,0
2769,44.9,5416.24,609.03,10529.58,1,0,1,0
1358,33.7,554.42,12416.74,426.98,1,1,1,0
1014,43.2,6934.76,1230.56,19965.0,1,0,1,0
8584,38.0,3571.66,7438.87,13576.49,0,0,1,0
4362,42.0,1887.93,3358.24,6101.89,1,0,1,0
10049,43.4,5075.03,25741.02,6121.15,0,1,1,0
10501,41.2,1986.45,1622.91,2273.04,0,0,1,0
2570,51.3,5767.92,54591.76,17248.93,0,0,1,0
13598,43.9,2826.43,17330.42,6619.52,1,1,1,1
4058,38.3,2318.01,634.5,1749.67,0,0,1,0
7152,42.1,14009.59,8243.0,21588.96,1,0,1,0
2978,53.6,4902.55,4337.84,16058.43,0,0,1,0
9796,42.9,7928.79,51627.28,7739.93,1,0,1,0
10891,42.0,2311.42,73886.1,2389.31,0,0,1,1
8299,44.3,2056.05,49895.25,1297.51,0,0,1,0
8409,45.0,7508.28,7967.8,21033.16,0,0,1,0
5984,37.6,555.85,3205.44,925.68,0,0,1,0
10112,42.1,3585.84,36142.55,5459.48,0,0,1,0
7660,37.4,1188.94,59754.09,2447.6,1,0,1,0
13603,41.5,10721.03,49229.56,35208.88,0,0,1,0
1970,43.5,1832.58,21681.71,7542.2,0,0,1,0
6610,36.4,1819.45,6882.73,2585.24,0,1,1,0
4999,38.2,1943.78,15637.57,3064.48,1,1,1,0
1612,39.7,1613.12,54012.15,6379.94,0,0,1,0
8541,35.4,595.06,41203.29,445.9,0,1,0,0
12897,40.9,8525.35,7575.83,14771.79,0,1,1,1
4010,47.7,8918.97,62990.37,25689.16,1,0,1,1
7796,40.8,5053.49,5111.66,12162.96,0,0,1,0
2458,47.1,4599.16,4011.18,15117.26,0,0,1,0
2562,46.7,3477.41,3557.08,4078.42,0,0,1,1
4711,32.5,1430.95,7345.77,442.66,0,0,1,0
12279,39.8,568.54,1513.91,874.57,0,0,1,0
5675,34.4,1212.0,60906.32,1552.59,1,0,1,0
6436,47.9,19353.03,27703.72,28677.09,1,0,1,0
6339,41.1,5484.17,140088.1,10361.92,0,0,1,0
316,44.4,3773.91,3111.57,7957.84,1,0,0,0
7882,45.3,3222.25,51266.38,5449.68,1,0,0,0
10697,37.9,5013.39,24977.03,5406.66,0,1,1,0
700,41.3,5472.1,10962.57,15256.84,1,0,1,0
2005,41.3,984.18,25924.64,2260.26,1,0,1,0
10097,46.1,2089.98,26773.35,6274.05,0,0,0,0
1341,33.8,9637.29,8671.27,18031.44,1,0,1,0
13831,43.6,6871.22,22733.54,24426.95,1,0,1,0
12293,40.1,8677.73,73189.46,13888.98,0,0,0,1
6933,39.6,3951.88,192767.11,13250.48,0,0,1,0
114,37.6,2441.63,60736.45,10793.54,0,0,1,0
10381,38.1,3760.29,15439.52,5171.81,1,1,1,0
6721,41.4,5895.04,12685.86,18967.83,0,1,1,0
3353,35.4,10543.11,65.18,8825.15,0,0,1,0
11805,44.2,5660.09,3007.94,13291.28,0,0,1,0
12785,42.1,7193.06,24493.19,8367.82,1,0,1,0
9763,42.6,663.97,4483.38,533.44,0,0,1,0
13199,42.8,2848.3,1509.7,5127.83,0,1,1,0
14055,33.8,1843.62,9197.89,2381.65,1,0,1,0
8261,41.1,3097.19,1052.19,7188.26,0,0,1,0
13080,41.7,1018.6,11942.82,2420.07,1,1,1,0
2530,35.8,3263.71,4918.2,7005.31,1,0,1,0
4722,40.2,3848.79,62091.75,6067.71,0,0,1,0
2791,46.4,3476.26,50495.36,14424.19,1,0,1,0
1584,37.8,6059.92,10536.59,15455.41,0,0,1,0
7625,38.5,1347.9299999999998,118555.42,2809.16,0,0,1,0
6046,36.1,4099.3,65002.85,6689.53,0,1,1,0
7165,39.7,891.55,79997.26,255.75,0,0,1,0
3842,36.3,2426.74,13146.35,6881.15,1,0,0,0
12140,37.7,2848.18,112730.6,4966.65,0,1,1,0
8179,38.1,2183.8,8724.97,6188.68,0,0,1,0
11890,44.7,3751.24,30924.19,7219.71,0,0,1,0
12661,42.9,1929.95,139.0,1268.44,0,1,1,0
11249,40.8,7067.93,2273.43,9556.97,1,0,1,0
1238,43.9,13784.4,2187.39,17751.11,1,0,1,0
9623,46.5,1225.48,2866.39,1314.12,1,0,1,0
12050,38.6,14063.38,85144.14,20359.76,0,0,1,0
13853,44.3,8985.26,8323.26,24739.72,1,0,1,0
670,35.5,914.05,43406.6,2050.63,1,0,1,1
1058,39.7,18105.71,3889.07,5759.65,1,0,1,0
2230,52.6,2396.77,8755.81,8730.88,1,0,1,0
9073,47.5,6153.4,7560.7,4887.54,1,1,1,0
7925,44.0,1363.39,99863.32,6079.96,1,0,1,0
10860,44.7,2471.95,7320.23,3575.47,1,0,0,0
12003,38.7,2027.22,3123.67,4962.06,1,0,1,0
9946,42.0,1606.74,6428.14,3372.45,0,0,1,0
4527,44.1,3376.99,90984.01,9250.77,1,0,1,0
9389,38.2,6954.62,52238.84,19326.83,0,0,1,0
10774,44.7,1156.8,3237.55,264.76,1,0,1,0
13842,41.4,8004.36,4741.85,14093.52,1,0,1,1
12645,43.1,2952.96,20771.7,10461.76,1,0,1,0
2059,45.8,878.24,2037.58,609.07,1,0,1,0
5279,43.4,2945.99,78995.33,3299.69,1,0,1,0
1912,38.8,588.39,38245.5,625.58,0,0,1,0
4792,43.5,1350.62,11001.38,2757.85,0,0,1,1
3603,44.7,2294.74,21710.89,4735.75,0,0,1,0
2644,40.3,6971.73,1719.06,14128.96,0,0,1,0
4120,47.3,9179.55,124400.13,11121.95,1,0,0,0
11896,45.5,5605.58,365.22,17837.39,0,0,1,0
716,39.5,2216.77,43619.89,2532.44,0,0,1,0
1989,46.8,2289.09,16355.41,4954.09,1,1,1,1
3391,37.2,7565.09,12247.65,9988.7,1,0,1,0
3421,39.7,1839.52,22981.06,2532.89,1,1,1,0
7747,42.2,4687.9,75450.87,13651.73,0,0,1,0
1792,41.4,12049.24,40778.98,20392.69,1,0,1,0
5748,39.0,1713.54,546.34,2357.06,0,0,1,0
13356,39.4,1612.98,43900.92,1637.62,0,0,1,0
6343,41.9,4244.79,514.43,7942.59,0,0,1,0
12361,38.2,1415.99,2814.12,3315.32,1,1,0,0
8213,48.2,2912.85,31312.76,7471.09,1,1,1,0
350,39.2,20694.59,25155.78,95316.37,1,1,1,1
8807,47.9,12430.83,5794.5,17280.27,1,1,1,0
736,37.9,2610.62,24100.92,2605.52,1,0,1,0
9211,42.1,3816.31,971.96,6559.84,1,0,1,0
14357,40.1,5896.2,173138.84,10926.35,1,0,0,0
14843,40.8,3272.88,40259.32,1826.48,1,0,1,0
11639,39.5,2703.77,12731.85,6564.35,1,0,1,0
6055,45.8,4882.18,22375.29,10560.8,0,0,1,0
564,39.2,4284.030000000001,69061.75,4058.74,0,1,1,0
4226,40.5,17852.45,11231.09,30258.83,0,0,1,0
14505,43.3,14918.16,85097.63,27901.12,1,0,1,1
11618,34.0,4285.389999999999,3646.59,5882.31,0,0,1,0
12370,41.9,3861.78,6634.45,2215.85,1,0,1,0
6537,38.5,22380.19,21349.45,31137.24,1,0,1,0
13800,43.3,4747.4,14872.85,7759.03,0,1,1,0
6282,34.7,6355.21,46047.25,16905.45,0,1,1,0
10793,41.1,3086.73,46230.36,6486.23,1,0,1,1
4542,43.2,2422.56,66582.41,5710.89,1,0,1,0
3864,39.0,6310.34,104461.85,23110.35,1,0,1,0
9053,49.8,8230.779999999999,57642.7,15241.34,1,0,1,0
8026,40.3,5994.69,2024.96,12525.68,0,1,1,1
14800,41.1,9169.07,11283.87,26430.51,0,1,1,0
12358,41.7,3545.46,137621.02,13743.08,0,0,1,0
14344,45.8,1322.83,64446.39,2864.02,1,1,1,0
387,44.6,4593.76,10805.61,8574.51,0,0,1,0
10635,43.1,18551.86,4588.2,29561.29,0,0,1,0
1120,48.8,5699.92,41362.85,8930.07,1,1,1,0
5737,43.5,4403.33,3659.89,13069.48,1,0,1,0
8771,41.4,5530.64,78262.74,2474.34,0,0,1,0
6656,44.8,977.38,66907.99,2171.99,0,0,1,0
5038,41.0,3684.43,15596.4,5539.08,0,0,1,0
14063,41.6,4719.28,177.0,6082.25,0,0,0,0
14902,45.2,20808.13,7477.83,33624.37,0,0,1,0
1832,39.9,11045.5,12405.47,18838.92,0,0,1,0
7497,36.8,2611.61,20141.3,7196.6,0,0,1,1
825,36.7,5111.53,68087.54,7754.15,0,0,1,0
